,court,court_description,title,full_name,gender,court_abbreviation,religion,party,nominator,race,date_of_birth,date_of_death,term_start,term_end
846,Japan,Supreme Court of Japan,Justice of the Supreme Court of Japan,Ryoji Nakagawa,male,JPN,,,,,1939-12-23T00:00:00Z,,2005-01-19T00:00:00Z,2009-12-22T00:00:00Z
847,Japan,Supreme Court of Japan,Justice of the Supreme Court of Japan,Yukio Horigome,male,JPN,,,,,1940-06-16T00:00:00Z,,2005-05-17T00:00:00Z,2010-06-15T00:00:00Z
848,Japan,Supreme Court of Japan,Justice of the Supreme Court of Japan,Yuki Furuta,male,JPN,,,,,1942-04-08T00:00:00Z,,2005-08-02T00:00:00Z,2012-04-07T00:00:00Z
849,Japan,Supreme Court of Japan,Justice of the Supreme Court of Japan,Kohei Nasu,male,JPN,,,,,1942-01-01T00:00:00Z,,2006-05-25T00:00:00Z,2012-02-10T00:00:00Z
850,Japan,Supreme Court of Japan,Chief Justice of Japan,Niro Shimada,male,JPN,,,,,1938-11-22T00:00:00Z,,2006-10-16T00:00:00Z,2008-11-21T00:00:00Z
851,Japan,Supreme Court of Japan,Justice of the Supreme Court of Japan,Norio Wakui,male,JPN,,,,,1942-02-11T00:00:00Z,2009-12-17T00:00:00Z,2006-10-16T00:00:00Z,2009-12-17T00:00:00Z
852,Japan,Supreme Court of Japan,Justice of the Supreme Court of Japan,Mutsuo Tahara,male,JPN,,,,,1943-04-23T00:00:00Z,2016-02-19T00:00:00Z,2006-11-01T00:00:00Z,2013-04-22T00:00:00Z
853,Japan,Supreme Court of Japan,Justice of the Supreme Court of Japan,Takaharu Kondo,male,JPN,,,,,1944-03-24T00:00:00Z,2010-11-21T00:00:00Z,2007-05-23T00:00:00Z,2010-11-21T00:00:00Z
854,Japan,Supreme Court of Japan,Justice of the Supreme Court of Japan,Koji Miyakawa,male,JPN,,,,,1942-02-28T00:00:00Z,,2008-09-03T00:00:00Z,2012-02-27T00:00:00Z
855,Japan,Supreme Court of Japan,Justice of the Supreme Court of Japan,Yukio Takeuchi,male,JPN,,,,,1943-07-20T00:00:00Z,,2008-10-21T00:00:00Z,2013-07-19T00:00:00Z
856,Japan,Supreme Court of Japan,Chief Justice of Japan,Hironobu Takesaki,male,JPN,,,,,1944-07-08T00:00:00Z,,2008-11-25T00:00:00Z,2014-03-31T00:00:00Z
857,Japan,Supreme Court of Japan,Justice of the Supreme Court of Japan,Hironobu Takesaki,male,JPN,,,,,1944-07-08T00:00:00Z,,2008-11-25T00:00:00Z,2014-03-31T00:00:00Z
858,Japan,Supreme Court of Japan,Justice of the Supreme Court of Japan,Seishi Kanetsuki,male,JPN,,,,,1945-04-01T00:00:00Z,,2009-01-26T00:00:00Z,2015-03-31T00:00:00Z
859,Japan,Supreme Court of Japan,Justice of the Supreme Court of Japan,Masahiko Sudō,male,JPN,,,,,1942-12-27T00:00:00Z,2016-11-05T00:00:00Z,2009-12-28T00:00:00Z,2012-12-26T00:00:00Z
860,Japan,Supreme Court of Japan,Justice of the Supreme Court of Japan,Katsumi Chiba,male,JPN,,,,,1946-08-25T00:00:00Z,,2009-12-28T00:00:00Z,2016-08-24T00:00:00Z
861,Japan,Supreme Court of Japan,Justice of the Supreme Court of Japan,Tomoyuki Yokota,male,JPN,,,,,1944-10-02T00:00:00Z,,2010-01-06T00:00:00Z,2014-10-01T00:00:00Z
862,Japan,Supreme Court of Japan,Justice of the Supreme Court of Japan,Yu Shiraki,male,JPN,,,,,1945-02-15T00:00:00Z,,2010-01-15T00:00:00Z,2015-02-14T00:00:00Z
863,Japan,Supreme Court of Japan,Justice of the Supreme Court of Japan,Itsurō Terada,male,JPN,,,,,1948-01-09T00:00:00Z,,2010-12-27T00:00:00Z,2018-01-08T00:00:00Z
864,Japan,Supreme Court of Japan,Justice of the Supreme Court of Japan,Yoshiki Yamaura,male,JPN,,,,,1946-07-04T00:00:00Z,,2012-03-01T00:00:00Z,2016-07-03T00:00:00Z
865,Japan,Supreme Court of Japan,Chief Justice of Japan,Itsurō Terada,male,JPN,,,,,1948-01-09T00:00:00Z,,2014-04-01T00:00:00Z,2018-01-08T00:00:00Z
866,Japan,Supreme Court of Japan,Justice of the Supreme Court of Japan,Naoto Ōtani,male,JPN,,,,,1952-06-23T00:00:00Z,,2015-02-17T00:00:00Z,
867,Japan,Supreme Court of Japan,Justice of the Supreme Court of Japan,Koike Hiroshi,male,JPN,,,,,1951-07-03T00:00:00Z,,2015-04-02T00:00:00Z,
868,Japan,Supreme Court of Japan,Justice of the Supreme Court of Japan,Katsuyuki Kizawa,male,JPN,,,,,1951-08-27T00:00:00Z,,2016-07-19T00:00:00Z,
869,Japan,Supreme Court of Japan,Justice of the Supreme Court of Japan,Hiroyuki Kanno,male,JPN,,,,,1952-07-03T00:00:00Z,,2016-09-05T00:00:00Z,
870,Japan,Supreme Court of Japan,Justice of the Supreme Court of Japan,Atsushi Yamaguchi,male,JPN,,,,,1953-01-01T00:00:00Z,,2017-02-06T00:00:00Z,
871,Japan,Supreme Court of Japan,Justice of the Supreme Court of Japan,Atsushi Yamaguchi,male,JPN,,,,,1953-11-01T00:00:00Z,,2017-02-06T00:00:00Z,
872,Japan,Supreme Court of Japan,Justice of the Supreme Court of Japan,Saburō Tokura,male,JPN,,,,,1954-08-11T00:00:00Z,,2017-03-14T00:00:00Z,
873,Japan,Supreme Court of Japan,Justice of the Supreme Court of Japan,Keiichi Hayashi,male,JPN,,,,,1951-02-08T00:00:00Z,,2017-04-10T00:00:00Z,2021-02-07T00:00:00Z
874,Japan,Supreme Court of Japan,Chief Justice of Japan,Naoto Ōtani,male,JPN,,,,,1952-06-23T00:00:00Z,,2018-01-01T00:00:00Z,
875,New Zealand,Supreme Court of New Zealand,Chief Justice of New Zealand,George Arney,male,NZL,,,,,1810-01-01T00:00:00Z,1883-04-07T00:00:00Z,,
876,New Zealand,Supreme Court of New Zealand,Chief Justice of New Zealand,Charles Skerrett,male,NZL,,,,,1863-09-02T00:00:00Z,1929-02-13T00:00:00Z,,
877,New Zealand,Supreme Court of New Zealand,Chief Justice of New Zealand,James Prendergast,male,NZL,,,,,1826-12-10T00:00:00Z,1921-02-27T00:00:00Z,,
878,New Zealand,Supreme Court of New Zealand,Chief Justice of New Zealand,William Martin,male,NZL,,,,,1807-01-01T00:00:00Z,1880-11-18T00:00:00Z,,
879,New Zealand,Supreme Court of New Zealand,Chief Justice of New Zealand,Robert Stout,male,NZL,,New Zealand Liberal Party,,,1844-09-28T00:00:00Z,1930-07-19T00:00:00Z,1899-05-25T00:00:00Z,1926-01-31T00:00:00Z
880,New Zealand,Supreme Court of New Zealand,Chief Justice of New Zealand,Thomas Eichelbaum,male,NZL,,,,,1931-05-17T00:00:00Z,2018-10-31T00:00:00Z,1989-02-06T00:00:00Z,1999-05-16T00:00:00Z
881,New Zealand,Supreme Court of New Zealand,Chief Justice of New Zealand,Sian Elias,female,NZL,,,,,1949-03-13T00:00:00Z,,1999-05-17T00:00:00Z,2019-03-13T00:00:00Z
882,New Zealand,Supreme Court of New Zealand,Chief Justice of New Zealand,Helen Winkelmann,female,NZL,,,,,1962-01-01T00:00:00Z,,2019-03-14T00:00:00Z,
883,Norway,Supreme Court of Norway,Justice in the Supreme Court of Norway,Ulrik Anton Motzfeldt,male,NOR,,,,,1807-01-27T00:00:00Z,1865-06-10T00:00:00Z,,
884,Norway,Supreme Court of Norway,Justice in the Supreme Court of Norway,Ulrik Anton Motzfeldt,male,NOR,,,,,1807-01-27T00:00:00Z,1865-07-10T00:00:00Z,,
885,Norway,Supreme Court of Norway,Justice in the Supreme Court of Norway,Claus Winter Hjelm,male,NOR,,,,,1797-05-21T00:00:00Z,1871-10-22T00:00:00Z,,
886,Norway,Supreme Court of Norway,Justice in the Supreme Court of Norway,Thorvald Boye,male,NOR,,,,,1871-02-01T00:00:00Z,1943-12-10T00:00:00Z,,
887,Norway,Supreme Court of Norway,Justice in the Supreme Court of Norway,Trygve Leivestad,male,NOR,,,,,1907-01-29T00:00:00Z,1994-12-14T00:00:00Z,,
888,Norway,Supreme Court of Norway,Justice in the Supreme Court of Norway,Elisabeth Schweigaard Selmer,female,NOR,,Conservative Party of Norway,,,1923-10-18T00:00:00Z,2009-06-18T00:00:00Z,,
889,Norway,Supreme Court of Norway,Justice in the Supreme Court of Norway,Peter Collett,male,NOR,,,,,1766-08-08T00:00:00Z,1836-07-27T00:00:00Z,,
890,Norway,Supreme Court of Norway,Justice in the Supreme Court of Norway,Peder Martin Ottesen,male,NOR,,,,,1783-09-17T00:00:00Z,1852-03-18T00:00:00Z,,
891,Norway,Supreme Court of Norway,Justice in the Supreme Court of Norway,Edward Isak Hambro,male,NOR,,,,,1851-12-26T00:00:00Z,1936-08-13T00:00:00Z,,
892,Norway,Supreme Court of Norway,Justice in the Supreme Court of Norway,Philip Henrik Hansteen,male,NOR,,,,,1817-03-30T00:00:00Z,1911-06-13T00:00:00Z,,
893,Norway,Supreme Court of Norway,Justice in the Supreme Court of Norway,Anton Wilhelm Manthey,male,NOR,,,,,1807-05-30T00:00:00Z,1885-10-28T00:00:00Z,,
894,Norway,Supreme Court of Norway,Justice in the Supreme Court of Norway,Nicolai Helseth,male,NOR,,Nasjonal Samling,,,1898-08-16T00:00:00Z,1982-01-23T00:00:00Z,,
895,Norway,Supreme Court of Norway,Justice in the Supreme Court of Norway,Nicolai Helseth,male,NOR,,Conservative Party of Norway,,,1898-08-16T00:00:00Z,1982-01-23T00:00:00Z,,
896,Norway,Supreme Court of Norway,Justice in the Supreme Court of Norway,Lorentz Lange,male,NOR,,,,,1781-12-23T00:00:00Z,1860-03-08T00:00:00Z,,
897,Norway,Supreme Court of Norway,Justice in the Supreme Court of Norway,Lorentz Lange,male,NOR,,,,,1783-12-23T00:00:00Z,1860-03-08T00:00:00Z,,
898,Norway,Supreme Court of Norway,Justice in the Supreme Court of Norway,Morten Diderik Emil Lambrechts,male,NOR,,,,,1824-10-04T00:00:00Z,1900-05-28T00:00:00Z,,
899,Norway,Supreme Court of Norway,Justice in the Supreme Court of Norway,Arne Sunde,male,NOR,,Liberal Party,,,1883-12-06T00:00:00Z,1972-07-30T00:00:00Z,,
900,Norway,Supreme Court of Norway,Justice in the Supreme Court of Norway,Georg Frederik Hallager,male,NOR,,,,,1816-03-20T00:00:00Z,1876-11-10T00:00:00Z,,
901,Norway,Supreme Court of Norway,Justice in the Supreme Court of Norway,Paul Ivar Paulsen,male,NOR,,,,,1868-02-13T00:00:00Z,1938-10-12T00:00:00Z,,
902,Norway,Supreme Court of Norway,Justice in the Supreme Court of Norway,Iver Steen Thomle,male,NOR,,,,,1812-03-01T00:00:00Z,1889-09-16T00:00:00Z,,
903,Norway,Supreme Court of Norway,Justice in the Supreme Court of Norway,Even Saxlund,male,NOR,,,,,1811-06-10T00:00:00Z,1902-08-06T00:00:00Z,,
904,Norway,Supreme Court of Norway,Justice in the Supreme Court of Norway,Even Saxlund,male,NOR,,,,,1811-06-16T00:00:00Z,1902-08-06T00:00:00Z,,
905,Norway,Supreme Court of Norway,Justice in the Supreme Court of Norway,Helge Klæstad,male,NOR,,,,,1885-12-06T00:00:00Z,1965-05-23T00:00:00Z,,
906,Norway,Supreme Court of Norway,Justice in the Supreme Court of Norway,Ole Andreas Bachke,male,NOR,,,,,1830-05-06T00:00:00Z,1890-01-03T00:00:00Z,,
907,Norway,Supreme Court of Norway,Justice in the Supreme Court of Norway,Lilly Bølviken,female,NOR,,,,,1914-03-20T00:00:00Z,2011-09-11T00:00:00Z,,
908,Norway,Supreme Court of Norway,Justice in the Supreme Court of Norway,Sigurd Fougner,male,NOR,,,,,1879-09-10T00:00:00Z,1959-01-01T00:00:00Z,,
909,Norway,Supreme Court of Norway,Justice in the Supreme Court of Norway,Henrik Anker Bjerregaard,male,NOR,,,,,1792-01-01T00:00:00Z,1842-04-07T00:00:00Z,,
910,Norway,Supreme Court of Norway,Justice in the Supreme Court of Norway,Axel Heiberg,male,NOR,,,,,1908-01-01T00:00:00Z,1988-01-01T00:00:00Z,,
911,Norway,Supreme Court of Norway,Justice in the Supreme Court of Norway,Ferdinand Nicolai Roll,male,NOR,,Conservative Party of Norway,,,1831-05-28T00:00:00Z,1921-02-28T00:00:00Z,,
912,Norway,Supreme Court of Norway,Justice in the Supreme Court of Norway,Hans Methlie Michelsen,male,NOR,,,,,1920-03-29T00:00:00Z,2014-01-31T00:00:00Z,,
913,Norway,Supreme Court of Norway,Justice in the Supreme Court of Norway,Marius Cathrinus Backer,male,NOR,,,,,1866-06-25T00:00:00Z,1960-02-19T00:00:00Z,,
914,Norway,Supreme Court of Norway,Justice in the Supreme Court of Norway,Christopher Hansteen,male,NOR,,,,,1822-09-26T00:00:00Z,1912-03-10T00:00:00Z,,
915,Norway,Supreme Court of Norway,Justice in the Supreme Court of Norway,Reidar Skau,male,NOR,,,,,1893-12-26T00:00:00Z,1975-02-19T00:00:00Z,,
916,Norway,Supreme Court of Norway,Justice in the Supreme Court of Norway,Johan Herman Lie,male,NOR,,,,,1869-01-01T00:00:00Z,1951-01-01T00:00:00Z,,
917,Norway,Supreme Court of Norway,Justice in the Supreme Court of Norway,Anton Cathinco Stub Holmboe,male,NOR,,,,,1892-01-31T00:00:00Z,1980-03-15T00:00:00Z,,
918,Norway,Supreme Court of Norway,Justice in the Supreme Court of Norway,Fredrik Christian Stoud Platou,male,NOR,,,,,1811-02-17T00:00:00Z,1891-06-23T00:00:00Z,,
919,Norway,Supreme Court of Norway,Justice in the Supreme Court of Norway,Peter Vogt Ottesen,male,NOR,,,,,1820-02-28T00:00:00Z,1916-07-31T00:00:00Z,,
920,Norway,Supreme Court of Norway,Chief Justice of the Supreme Court of Norway,Johan Randulf Bull,male,NOR,,,,,1749-04-29T00:00:00Z,1829-02-28T00:00:00Z,1814-01-01T00:00:00Z,1827-01-01T00:00:00Z
921,Norway,Supreme Court of Norway,Justice in the Supreme Court of Norway,Jørgen Mandix,male,NOR,,,,,1759-01-15T00:00:00Z,1835-08-08T00:00:00Z,1814-01-01T00:00:00Z,1831-01-01T00:00:00Z
922,Norway,Supreme Court of Norway,Justice in the Supreme Court of Norway,Andreas Arntzen,male,NOR,,,,,1777-02-18T00:00:00Z,1837-12-14T00:00:00Z,1824-01-01T00:00:00Z,1837-01-01T00:00:00Z
923,Norway,Supreme Court of Norway,Chief Justice of the Supreme Court of Norway,Christian Magnus Falsen,male,NOR,,,,,1782-09-14T00:00:00Z,1830-01-13T00:00:00Z,1827-01-01T00:00:00Z,1830-01-01T00:00:00Z
924,Norway,Supreme Court of Norway,Chief Justice of the Supreme Court of Norway,Jørgen Mandix,male,NOR,,,,,1759-01-15T00:00:00Z,1835-08-08T00:00:00Z,1831-01-01T00:00:00Z,1835-01-01T00:00:00Z
925,Norway,Supreme Court of Norway,Chief Justice of the Supreme Court of Norway,Georg Jacob Bull,male,NOR,,,,,1785-08-01T00:00:00Z,1854-12-12T00:00:00Z,1836-01-01T00:00:00Z,1854-01-01T00:00:00Z
926,Norway,Supreme Court of Norway,Justice in the Supreme Court of Norway,Eskild Bruun,male,NOR,,,,,1804-10-12T00:00:00Z,1877-10-09T00:00:00Z,1843-01-01T00:00:00Z,1866-01-01T00:00:00Z
927,Norway,Supreme Court of Norway,Justice in the Supreme Court of Norway,Otto Joachim Løvenskiold,male,NOR,,,,,1811-05-14T00:00:00Z,1882-08-04T00:00:00Z,1854-03-10T00:00:00Z,1882-08-04T00:00:00Z
928,Norway,Supreme Court of Norway,Chief Justice of the Supreme Court of Norway,Peder Carl Lasson,male,NOR,,,,,1798-11-14T00:00:00Z,1873-06-05T00:00:00Z,1855-01-01T00:00:00Z,1873-01-01T00:00:00Z
929,Norway,Supreme Court of Norway,Justice in the Supreme Court of Norway,Hans Gerhard Meldahl,male,NOR,,,,,1815-10-05T00:00:00Z,1877-12-25T00:00:00Z,1859-01-01T00:00:00Z,1874-01-01T00:00:00Z
930,Norway,Supreme Court of Norway,Justice in the Supreme Court of Norway,August Thomle,male,NOR,,,,,1816-06-06T00:00:00Z,1889-06-24T00:00:00Z,1865-01-01T00:00:00Z,1881-01-01T00:00:00Z
931,Norway,Supreme Court of Norway,Chief Justice of the Supreme Court of Norway,Hans Gerhard Meldahl,male,NOR,,,,,1815-10-05T00:00:00Z,1877-12-25T00:00:00Z,1874-01-01T00:00:00Z,1877-01-01T00:00:00Z
932,Norway,Supreme Court of Norway,Chief Justice of the Supreme Court of Norway,Iver Steen Thomle,male,NOR,,,,,1812-03-01T00:00:00Z,1889-09-16T00:00:00Z,1878-01-01T00:00:00Z,1886-01-01T00:00:00Z
933,Norway,Supreme Court of Norway,Chief Justice of the Supreme Court of Norway,Morten Diderik Emil Lambrechts,male,NOR,,,,,1824-10-04T00:00:00Z,1900-05-28T00:00:00Z,1887-01-01T00:00:00Z,1900-01-01T00:00:00Z
934,Norway,Supreme Court of Norway,Justice in the Supreme Court of Norway,Lauritz Birkeland,male,NOR,,,,,1839-04-03T00:00:00Z,1922-09-08T00:00:00Z,1900-01-01T00:00:00Z,
935,Norway,Supreme Court of Norway,Chief Justice of the Supreme Court of Norway,Einar Løchen,male,NOR,,Liberal Party,,,1850-11-02T00:00:00Z,1908-11-27T00:00:00Z,1900-01-01T00:00:00Z,1908-01-01T00:00:00Z
936,Norway,Supreme Court of Norway,Chief Justice of the Supreme Court of Norway,Einar Løchen,male,NOR,,Liberal Party,,,1850-11-20T00:00:00Z,1908-11-27T00:00:00Z,1900-01-01T00:00:00Z,1908-01-01T00:00:00Z
937,Norway,Supreme Court of Norway,Chief Justice of the Supreme Court of Norway,Karenus Kristofer Thinn,male,NOR,,,,,1850-12-19T00:00:00Z,1942-03-24T00:00:00Z,1909-01-01T00:00:00Z,1920-01-01T00:00:00Z
938,Norway,Supreme Court of Norway,Justice in the Supreme Court of Norway,Arne Vogt,male,NOR,,,,,1848-11-03T00:00:00Z,1935-01-27T00:00:00Z,1911-01-01T00:00:00Z,1918-01-01T00:00:00Z
939,Norway,Supreme Court of Norway,Chief Justice of the Supreme Court of Norway,Herman Scheel,male,NOR,,Conservative Party of Norway,,,1859-01-18T00:00:00Z,1956-09-29T00:00:00Z,1920-01-01T00:00:00Z,1929-01-01T00:00:00Z
940,Norway,Supreme Court of Norway,Chief Justice of the Supreme Court of Norway,Herman Scheel,male,NOR,,Conservative Party of Norway,,,1859-01-19T00:00:00Z,1956-09-29T00:00:00Z,1920-01-01T00:00:00Z,1929-01-01T00:00:00Z
941,Norway,Supreme Court of Norway,Justice in the Supreme Court of Norway,Thomas Bonnevie,male,NOR,,,,,1879-09-12T00:00:00Z,1960-05-19T00:00:00Z,1922-01-01T00:00:00Z,1950-01-01T00:00:00Z
942,Norway,Supreme Court of Norway,Chief Justice of the Supreme Court of Norway,Paal Berg,male,NOR,,Liberal Party,,,1873-01-18T00:00:00Z,1968-05-24T00:00:00Z,1929-01-01T00:00:00Z,1946-01-01T00:00:00Z
943,Norway,Supreme Court of Norway,Justice in the Supreme Court of Norway,Sverre Grette,male,NOR,,,,,1888-05-31T00:00:00Z,1959-01-25T00:00:00Z,1936-01-01T00:00:00Z,1952-01-01T00:00:00Z
944,Norway,Supreme Court of Norway,Chief Justice of the Supreme Court of Norway,Emil Stang,male,NOR,,Norwegian Labour Party,,,1882-09-22T00:00:00Z,1964-12-21T00:00:00Z,1946-01-01T00:00:00Z,1952-01-01T00:00:00Z
945,Norway,Supreme Court of Norway,Chief Justice of the Supreme Court of Norway,Emil Stang,male,NOR,,Communist Party of Norway,,,1882-09-22T00:00:00Z,1964-12-21T00:00:00Z,1946-01-01T00:00:00Z,1952-01-01T00:00:00Z
946,Norway,Supreme Court of Norway,Justice in the Supreme Court of Norway,Andreas Schei,male,NOR,,,,,1902-10-07T00:00:00Z,1989-12-25T00:00:00Z,1946-01-01T00:00:00Z,1962-01-01T00:00:00Z
947,Norway,Supreme Court of Norway,Chief Justice of the Supreme Court of Norway,Sverre Grette,male,NOR,,,,,1888-05-31T00:00:00Z,1959-01-25T00:00:00Z,1952-01-01T00:00:00Z,1958-01-01T00:00:00Z
948,Norway,Supreme Court of Norway,Chief Justice of the Supreme Court of Norway,Terje Wold,male,NOR,,Norwegian Labour Party,,,1899-08-23T00:00:00Z,1972-09-06T00:00:00Z,1958-01-01T00:00:00Z,1969-01-01T00:00:00Z
949,Norway,Supreme Court of Norway,Chief Justice of the Supreme Court of Norway,Rolv Ryssdal,male,NOR,,,,,1914-10-27T00:00:00Z,1998-02-18T00:00:00Z,1969-01-01T00:00:00Z,1984-01-01T00:00:00Z
950,Norway,Supreme Court of Norway,Justice in the Supreme Court of Norway,Sigurd Lorentzen,male,NOR,,,,,1916-08-05T00:00:00Z,1979-01-25T00:00:00Z,1972-01-01T00:00:00Z,1979-01-01T00:00:00Z
951,Norway,Supreme Court of Norway,Justice in the Supreme Court of Norway,Gunnar Aasland,male,NOR,,,,,1936-04-15T00:00:00Z,,1979-04-01T00:00:00Z,2006-04-01T00:00:00Z
952,Norway,Supreme Court of Norway,Chief Justice of the Supreme Court of Norway,Erling Sandene,male,NOR,,,,,1921-04-07T00:00:00Z,2015-03-05T00:00:00Z,1984-01-01T00:00:00Z,1991-01-01T00:00:00Z
953,Norway,Supreme Court of Norway,Justice in the Supreme Court of Norway,Trond Dolva,male,NOR,,,,,1934-07-13T00:00:00Z,,1984-01-01T00:00:00Z,2004-01-01T00:00:00Z
954,Norway,Supreme Court of Norway,Justice in the Supreme Court of Norway,Tore Schei,male,NOR,,,,,1946-02-19T00:00:00Z,,1986-03-01T00:00:00Z,2002-08-01T00:00:00Z
955,Norway,Supreme Court of Norway,Justice in the Supreme Court of Norway,Liv Gjølstad,female,NOR,,,,,1945-01-09T00:00:00Z,,1988-09-01T00:00:00Z,2015-01-01T00:00:00Z
956,Norway,Supreme Court of Norway,Chief Justice of the Supreme Court of Norway,Carsten Smith,male,NOR,,,,,1932-07-13T00:00:00Z,,1991-05-01T00:00:00Z,2002-08-01T00:00:00Z
957,Norway,Supreme Court of Norway,Justice in the Supreme Court of Norway,Magnus Aarbakke,male,NOR,,,,,1934-10-14T00:00:00Z,,1994-01-01T00:00:00Z,2002-01-01T00:00:00Z
958,Norway,Supreme Court of Norway,Justice in the Supreme Court of Norway,Lars Oftedal Broch,male,NOR,,,,,1939-01-01T00:00:00Z,2017-11-11T00:00:00Z,1996-08-26T00:00:00Z,2008-01-01T00:00:00Z
959,Norway,Supreme Court of Norway,Justice in the Supreme Court of Norway,Georg Fredrik Rieber-Mohn,male,NOR,,,,,1945-08-13T00:00:00Z,,1997-01-01T00:00:00Z,2007-11-01T00:00:00Z
960,Norway,Supreme Court of Norway,Justice in the Supreme Court of Norway,Magnus Matningsdal,male,NOR,,,,,1951-09-29T00:00:00Z,,1997-08-11T00:00:00Z,
961,Norway,Supreme Court of Norway,Justice in the Supreme Court of Norway,Jens Edvin A. Skoghøy,male,NOR,,,,,1955-02-16T00:00:00Z,,1998-08-15T00:00:00Z,2017-01-01T00:00:00Z
962,Norway,Supreme Court of Norway,Justice in the Supreme Court of Norway,Karl Arne Utgård,male,NOR,,,,,1951-03-06T00:00:00Z,,1999-11-15T00:00:00Z,2019-01-01T00:00:00Z
963,Norway,Supreme Court of Norway,Justice in the Supreme Court of Norway,Ingse Stabel,female,NOR,,,,,1946-12-14T00:00:00Z,,2001-01-01T00:00:00Z,2017-01-01T00:00:00Z
964,Norway,Supreme Court of Norway,Chief Justice of the Supreme Court of Norway,Tore Schei,male,NOR,,,,,1946-02-19T00:00:00Z,,2002-08-01T00:00:00Z,2016-02-29T00:00:00Z
965,Norway,Supreme Court of Norway,Justice in the Supreme Court of Norway,Toril Marie Øie,female,NOR,,,,,1960-07-17T00:00:00Z,,2004-08-01T00:00:00Z,
966,Norway,Supreme Court of Norway,Justice in the Supreme Court of Norway,Bård Tønder,male,NOR,,,,,1948-05-01T00:00:00Z,,2006-05-15T00:00:00Z,2018-06-01T00:00:00Z
967,Norway,Supreme Court of Norway,Justice in the Supreme Court of Norway,Hilde Indreberg,female,NOR,,,,,1957-10-22T00:00:00Z,,2007-04-01T00:00:00Z,
968,Norway,Supreme Court of Norway,Justice in the Supreme Court of Norway,Arnfinn Bårdsen,male,NOR,,,,,1966-07-11T00:00:00Z,,2008-07-01T00:00:00Z,2019-01-01T00:00:00Z
969,Norway,Supreme Court of Norway,Justice in the Supreme Court of Norway,Clement Endresen,male,NOR,,,,,1949-11-08T00:00:00Z,,2008-08-28T00:00:00Z,
970,Norway,Supreme Court of Norway,Justice in the Supreme Court of Norway,Bergljot Webster,female,NOR,,,,,1966-02-16T00:00:00Z,,2009-08-15T00:00:00Z,
971,Norway,Supreme Court of Norway,Justice in the Supreme Court of Norway,Erik Møse,male,NOR,,,,,1950-10-09T00:00:00Z,,2009-08-15T00:00:00Z,2020-11-01T00:00:00Z
972,Norway,Supreme Court of Norway,Justice in the Supreme Court of Norway,Wilhelm Matheson,male,NOR,,,,,1955-05-05T00:00:00Z,,2009-11-01T00:00:00Z,
973,Norway,Supreme Court of Norway,Justice in the Supreme Court of Norway,Aage Thor Falkanger,male,NOR,,,,,1965-02-18T00:00:00Z,,2010-05-01T00:00:00Z,
974,Norway,Supreme Court of Norway,Justice in the Supreme Court of Norway,Kristin Normann,female,NOR,,,,,1954-05-01T00:00:00Z,,2010-08-09T00:00:00Z,
975,Norway,Supreme Court of Norway,Justice in the Supreme Court of Norway,Ragnhild Noer,female,NOR,,,,,1959-12-28T00:00:00Z,,2010-10-01T00:00:00Z,
976,Norway,Supreme Court of Norway,Justice in the Supreme Court of Norway,Henrik Bull,male,NOR,,,,,1957-01-01T00:00:00Z,,2011-01-17T00:00:00Z,
977,Norway,Supreme Court of Norway,Justice in the Supreme Court of Norway,Knut H. Kallerud,male,NOR,,,,,1956-04-13T00:00:00Z,,2011-07-16T00:00:00Z,
978,Norway,Supreme Court of Norway,Justice in the Supreme Court of Norway,Per-Erik Bergsjø,male,NOR,,,,,1958-05-22T00:00:00Z,,2012-03-01T00:00:00Z,
979,Norway,Supreme Court of Norway,Justice in the Supreme Court of Norway,Arne Ringnes,male,NOR,,,,,1955-04-28T00:00:00Z,,2014-08-18T00:00:00Z,
980,Norway,Supreme Court of Norway,Justice in the Supreme Court of Norway,Wenche Elizabeth Arntzen,female,NOR,,,,,1959-06-26T00:00:00Z,,2014-09-29T00:00:00Z,
